spot_exch,fut_exch,symbol,ask_spot,bid_futures,spread_pct,ts,bn_fr,bn_fr_next,bn_fr_time,bb_fr,bb_fr_next,bb_fr_time,ok_fr,ok_fr_next,ok_fr_time,gt_fr,gt_fr_next,gt_fr_time,s_b1,s_b2,s_b3,s_b4,s_b5,s_b6,s_b7,s_b8,s_b9,s_b10,s_bq1,s_bq2,s_bq3,s_bq4,s_bq5,s_bq6,s_bq7,s_bq8,s_bq9,s_bq10,s_a1,s_a2,s_a3,s_a4,s_a5,s_a6,s_a7,s_a8,s_a9,s_a10,s_aq1,s_aq2,s_aq3,s_aq4,s_aq5,s_aq6,s_aq7,s_aq8,s_aq9,s_aq10,f_b1,f_b2,f_b3,f_b4,f_b5,f_b6,f_b7,f_b8,f_b9,f_b10,f_bq1,f_bq2,f_bq3,f_bq4,f_bq5,f_bq6,f_bq7,f_bq8,f_bq9,f_bq10,f_a1,f_a2,f_a3,f_a4,f_a5,f_a6,f_a7,f_a8,f_a9,f_a10,f_aq1,f_aq2,f_aq3,f_aq4,f_aq5,f_aq6,f_aq7,f_aq8,f_aq9,f_aq10
binance,gate,FUNUSDT,0.00145300,0.03207,2107.1576,1774091550729,,,,,,,,,,0.00005,0.00005,,0.00145100,68247.00000000,0.00145000,68247.00000000,0.00144900,1276390.00000000,0.00144800,54577.00000000,0.00144700,938442.00000000,0.00144600,616732.00000000,0.00144500,585943.00000000,0.00144400,60850.00000000,0.00144300,1201981.00000000,0.00144200,594081.00000000,0.00145300,26294.00000000,0.00145400,68353.00000000,0.00145500,78827.00000000,0.00145600,1401189.00000000,0.00145700,449318.00000000,0.00145800,1117815.00000000,0.00145900,1836083.00000000,0.00146000,569524.00000000,0.00146100,260292.00000000,0.00146200,775464.00000000,0.03207,125,0.03205,15,0.03204,140,0.03203,15,0.03202,69,0.03201,139,0.03198,14,0.03195,140,0.03192,14,0.03189,140,0.03211,14,0.03212,17,0.03215,15,0.03216,72,0.03217,140,0.0322,125,0.03223,125,0.03225,15,0.03226,140,0.03228,15
binance,gate,FUNUSDT,0.00145300,0.03207,2107.1576,1774091551031,,,,,,,,,,0.00005,0.00005,,0.00145100,68247.00000000,0.00145000,68247.00000000,0.00144900,1276390.00000000,0.00144800,54577.00000000,0.00144700,938442.00000000,0.00144600,616732.00000000,0.00144500,585943.00000000,0.00144400,60850.00000000,0.00144300,1201981.00000000,0.00144200,594081.00000000,0.00145300,26294.00000000,0.00145400,68353.00000000,0.00145500,78827.00000000,0.00145600,1401189.00000000,0.00145700,449318.00000000,0.00145800,1117815.00000000,0.00145900,1836083.00000000,0.00146000,569524.00000000,0.00146100,260292.00000000,0.00146200,775464.00000000,0.03207,125,0.03205,15,0.03204,140,0.03203,15,0.03202,69,0.03201,139,0.03198,14,0.03195,140,0.03192,14,0.03189,140,0.03211,14,0.03212,17,0.03215,15,0.03216,72,0.03217,140,0.0322,125,0.03223,125,0.03225,15,0.03226,140,0.03228,15
binance,gate,FUNUSDT,0.00145300,0.03207,2107.1576,1774091551331,,,,,,,,,,0.00005,0.00005,,0.00145100,68247.00000000,0.00145000,68247.00000000,0.00144900,1276390.00000000,0.00144800,54577.00000000,0.00144700,938442.00000000,0.00144600,616732.00000000,0.00144500,585943.00000000,0.00144400,60850.00000000,0.00144300,1201981.00000000,0.00144200,594081.00000000,0.00145300,26294.00000000,0.00145400,68353.00000000,0.00145500,78827.00000000,0.00145600,1401189.00000000,0.00145700,449318.00000000,0.00145800,1117815.00000000,0.00145900,1836083.00000000,0.00146000,569524.00000000,0.00146100,260292.00000000,0.00146200,775464.00000000,0.03207,125,0.03205,15,0.03204,140,0.03203,15,0.03202,69,0.03201,139,0.03198,14,0.03195,140,0.03192,14,0.03189,140,0.03211,14,0.03212,17,0.03215,87,0.03217,140,0.0322,125,0.03223,125,0.03225,15,0.03226,140,0.03228,15,0.03229,140
binance,gate,FUNUSDT,0.00145300,0.03207,2107.1576,1774091551631,,,,,,,,,,0.00005,0.00005,,0.00145100,68247.00000000,0.00145000,68247.00000000,0.00144900,1276390.00000000,0.00144800,54577.00000000,0.00144700,938442.00000000,0.00144600,616732.00000000,0.00144500,585943.00000000,0.00144400,60850.00000000,0.00144300,1201981.00000000,0.00144200,594081.00000000,0.00145300,26294.00000000,0.00145400,68353.00000000,0.00145500,78827.00000000,0.00145600,1401189.00000000,0.00145700,449318.00000000,0.00145800,1117815.00000000,0.00145900,1836083.00000000,0.00146000,569524.00000000,0.00146100,260292.00000000,0.00146200,775464.00000000,0.03207,125,0.03205,15,0.03204,140,0.03203,15,0.03202,69,0.03201,139,0.03198,14,0.03195,140,0.03192,14,0.03189,140,0.03211,14,0.03212,17,0.03215,87,0.03217,140,0.0322,125,0.03223,125,0.03225,15,0.03226,140,0.03228,15,0.03229,140
binance,gate,FUNUSDT,0.00145300,0.03207,2107.1576,1774091551932,,,,,,,,,,0.00005,0.00005,,0.00145100,68247.00000000,0.00145000,68247.00000000,0.00144900,1276390.00000000,0.00144800,54577.00000000,0.00144700,938442.00000000,0.00144600,616732.00000000,0.00144500,585943.00000000,0.00144400,60850.00000000,0.00144300,1201981.00000000,0.00144200,594081.00000000,0.00145300,26294.00000000,0.00145400,68353.00000000,0.00145500,78827.00000000,0.00145600,1401189.00000000,0.00145700,449318.00000000,0.00145800,1117815.00000000,0.00145900,1836083.00000000,0.00146000,569524.00000000,0.00146100,260292.00000000,0.00146200,775464.00000000,0.03207,125,0.03205,15,0.03204,140,0.03203,15,0.03202,69,0.03201,139,0.03198,14,0.03195,140,0.03192,14,0.03189,140,0.03211,14,0.03212,17,0.03215,87,0.03217,140,0.0322,125,0.03223,125,0.03225,15,0.03226,140,0.03228,15,0.03229,140
binance,gate,FUNUSDT,0.00145300,0.03207,2107.1576,1774091552232,,,,,,,,,,0.00005,0.00005,,0.00145100,68247.00000000,0.00145000,68247.00000000,0.00144900,1276390.00000000,0.00144800,54577.00000000,0.00144700,938442.00000000,0.00144600,616732.00000000,0.00144500,585943.00000000,0.00144400,60850.00000000,0.00144300,1201981.00000000,0.00144200,594081.00000000,0.00145300,26294.00000000,0.00145400,68353.00000000,0.00145500,78827.00000000,0.00145600,1401189.00000000,0.00145700,449318.00000000,0.00145800,1117815.00000000,0.00145900,1836083.00000000,0.00146000,569524.00000000,0.00146100,260292.00000000,0.00146200,775464.00000000,0.03207,125,0.03205,15,0.03204,140,0.03203,15,0.03202,69,0.03201,139,0.03198,14,0.03195,140,0.03192,14,0.03189,140,0.03211,14,0.03212,17,0.03215,87,0.03217,140,0.0322,125,0.03223,125,0.03225,15,0.03226,140,0.03228,15,0.03229,140
binance,gate,FUNUSDT,0.00145300,0.03207,2107.1576,1774091552532,,,,,,,,,,0.00005,0.00005,,0.00145100,68247.00000000,0.00145000,68247.00000000,0.00144900,1276390.00000000,0.00144800,54577.00000000,0.00144700,938442.00000000,0.00144600,616732.00000000,0.00144500,585943.00000000,0.00144400,60850.00000000,0.00144300,1201981.00000000,0.00144200,594081.00000000,0.00145300,26294.00000000,0.00145400,68353.00000000,0.00145500,78827.00000000,0.00145600,1401189.00000000,0.00145700,449318.00000000,0.00145800,1117815.00000000,0.00145900,1836083.00000000,0.00146000,569524.00000000,0.00146100,260292.00000000,0.00146200,775464.00000000,0.03207,125,0.03205,15,0.03204,140,0.03203,15,0.03202,69,0.03201,139,0.03198,14,0.03195,140,0.03192,14,0.03189,140,0.03211,14,0.03212,17,0.03215,87,0.03217,140,0.0322,125,0.03223,125,0.03225,15,0.03226,140,0.03228,15,0.03229,140
binance,gate,FUNUSDT,0.00145300,0.03207,2107.1576,1774091552832,,,,,,,,,,0.00005,0.00005,,0.00145100,68247.00000000,0.00145000,68247.00000000,0.00144900,1276390.00000000,0.00144800,54577.00000000,0.00144700,938442.00000000,0.00144600,616732.00000000,0.00144500,585943.00000000,0.00144400,60850.00000000,0.00144300,1201981.00000000,0.00144200,594081.00000000,0.00145300,26294.00000000,0.00145400,68353.00000000,0.00145500,78827.00000000,0.00145600,1401189.00000000,0.00145700,449318.00000000,0.00145800,1117815.00000000,0.00145900,1836083.00000000,0.00146000,569524.00000000,0.00146100,260292.00000000,0.00146200,775464.00000000,0.03207,125,0.03205,15,0.03204,140,0.03203,15,0.03202,69,0.03201,139,0.03198,14,0.03195,140,0.03192,14,0.03189,140,0.03211,14,0.03212,17,0.03215,87,0.03217,140,0.0322,125,0.03223,125,0.03225,15,0.03226,140,0.03228,15,0.03229,140
binance,gate,FUNUSDT,0.00145300,0.03207,2107.1576,1774091553132,,,,,,,,,,0.00005,0.00005,,0.00145100,68247.00000000,0.00145000,68247.00000000,0.00144900,1276390.00000000,0.00144800,54577.00000000,0.00144700,938442.00000000,0.00144600,616732.00000000,0.00144500,585943.00000000,0.00144400,60850.00000000,0.00144300,1201981.00000000,0.00144200,594081.00000000,0.00145300,26294.00000000,0.00145400,68353.00000000,0.00145500,78827.00000000,0.00145600,1401189.00000000,0.00145700,449318.00000000,0.00145800,1117815.00000000,0.00145900,1836083.00000000,0.00146000,569524.00000000,0.00146100,260292.00000000,0.00146200,775464.00000000,0.03207,125,0.03205,15,0.03204,140,0.03203,15,0.03202,69,0.03201,139,0.03198,14,0.03195,140,0.03192,14,0.03189,140,0.03211,14,0.03212,17,0.03215,87,0.03217,140,0.0322,125,0.03223,125,0.03225,15,0.03226,140,0.03228,15,0.03229,140
binance,gate,FUNUSDT,0.00145300,0.03207,2107.1576,1774091553433,,,,,,,,,,0.00005,0.00005,,0.00145100,68247.00000000,0.00145000,68247.00000000,0.00144900,1276390.00000000,0.00144800,54577.00000000,0.00144700,938442.00000000,0.00144600,616732.00000000,0.00144500,585943.00000000,0.00144400,60850.00000000,0.00144300,1201981.00000000,0.00144200,594081.00000000,0.00145300,26294.00000000,0.00145400,68353.00000000,0.00145500,78827.00000000,0.00145600,1401189.00000000,0.00145700,449318.00000000,0.00145800,1117815.00000000,0.00145900,1836083.00000000,0.00146000,569524.00000000,0.00146100,260292.00000000,0.00146200,775464.00000000,0.03207,125,0.03205,15,0.03204,140,0.03203,15,0.03202,15,0.03201,139,0.032,54,0.03198,14,0.03195,140,0.03192,14,0.03211,14,0.03212,17,0.03215,87,0.03217,140,0.0322,125,0.03223,125,0.03225,15,0.03226,140,0.03228,15,0.03229,140
binance,gate,FUNUSDT,0.00145300,0.03207,2107.1576,1774091553733,,,,,,,,,,0.00005,0.00005,,0.00145100,68247.00000000,0.00145000,68247.00000000,0.00144900,1276390.00000000,0.00144800,54577.00000000,0.00144700,938442.00000000,0.00144600,616732.00000000,0.00144500,585943.00000000,0.00144400,60850.00000000,0.00144300,1201981.00000000,0.00144200,594081.00000000,0.00145300,26294.00000000,0.00145400,68353.00000000,0.00145500,78827.00000000,0.00145600,1401189.00000000,0.00145700,449318.00000000,0.00145800,1117815.00000000,0.00145900,1836083.00000000,0.00146000,569524.00000000,0.00146100,260292.00000000,0.00146200,775464.00000000,0.03207,125,0.03205,15,0.03204,140,0.03203,15,0.03202,15,0.03201,139,0.032,54,0.03198,14,0.03195,140,0.03192,14,0.03211,14,0.03212,17,0.03215,87,0.03217,140,0.0322,125,0.03223,125,0.03225,15,0.03226,140,0.03228,15,0.03229,140
binance,gate,FUNUSDT,0.00145300,0.03207,2107.1576,1774091554033,,,,,,,,,,0.00005,0.00005,,0.00145100,68247.00000000,0.00145000,68247.00000000,0.00144900,1276390.00000000,0.00144800,54577.00000000,0.00144700,938442.00000000,0.00144600,616732.00000000,0.00144500,585943.00000000,0.00144400,60850.00000000,0.00144300,1201981.00000000,0.00144200,594081.00000000,0.00145300,26294.00000000,0.00145400,68353.00000000,0.00145500,78827.00000000,0.00145600,1401189.00000000,0.00145700,449318.00000000,0.00145800,1117815.00000000,0.00145900,1836083.00000000,0.00146000,569524.00000000,0.00146100,260292.00000000,0.00146200,775464.00000000,0.03207,125,0.03205,15,0.03204,140,0.03203,15,0.03202,15,0.03201,139,0.032,54,0.03198,14,0.03195,140,0.03192,14,0.03211,14,0.03212,17,0.03215,87,0.03217,140,0.0322,125,0.03223,125,0.03225,15,0.03226,140,0.03228,15,0.03229,140
binance,gate,FUNUSDT,0.00145300,0.03207,2107.1576,1774091554333,,,,,,,,,,0.00005,0.00005,,0.00145100,68247.00000000,0.00145000,68247.00000000,0.00144900,1276390.00000000,0.00144800,54577.00000000,0.00144700,938442.00000000,0.00144600,616732.00000000,0.00144500,585943.00000000,0.00144400,60850.00000000,0.00144300,1201981.00000000,0.00144200,594081.00000000,0.00145300,26294.00000000,0.00145400,68353.00000000,0.00145500,78827.00000000,0.00145600,1401189.00000000,0.00145700,449318.00000000,0.00145800,1117815.00000000,0.00145900,1836083.00000000,0.00146000,569524.00000000,0.00146100,260292.00000000,0.00146200,775464.00000000,0.03207,125,0.03205,15,0.03204,140,0.03203,15,0.03202,15,0.03201,139,0.032,54,0.03198,14,0.03195,140,0.03192,14,0.03211,14,0.03212,17,0.03215,87,0.03217,140,0.0322,125,0.03223,125,0.03225,15,0.03226,140,0.03228,15,0.03229,140
binance,gate,FUNUSDT,0.00145300,0.03207,2107.1576,1774091554633,,,,,,,,,,0.00005,0.00005,,0.00145100,68247.00000000,0.00145000,68247.00000000,0.00144900,1276390.00000000,0.00144800,54577.00000000,0.00144700,938442.00000000,0.00144600,616732.00000000,0.00144500,585943.00000000,0.00144400,60850.00000000,0.00144300,1201981.00000000,0.00144200,594081.00000000,0.00145300,26294.00000000,0.00145400,68353.00000000,0.00145500,78827.00000000,0.00145600,1401189.00000000,0.00145700,449318.00000000,0.00145800,1117815.00000000,0.00145900,1836083.00000000,0.00146000,569524.00000000,0.00146100,260292.00000000,0.00146200,775464.00000000,0.03207,125,0.03205,15,0.03204,140,0.03203,15,0.03202,15,0.03201,139,0.032,54,0.03198,14,0.03195,140,0.03192,14,0.03211,14,0.03212,17,0.03215,87,0.03217,140,0.0322,125,0.03223,125,0.03225,15,0.03226,140,0.03228,15,0.03229,140
binance,gate,FUNUSDT,0.00145300,0.03207,2107.1576,1774091554936,,,,,,,,,,0.00005,0.00005,,0.00145100,68247.00000000,0.00145000,68247.00000000,0.00144900,1276390.00000000,0.00144800,54577.00000000,0.00144700,938442.00000000,0.00144600,616732.00000000,0.00144500,585943.00000000,0.00144400,60850.00000000,0.00144300,1201981.00000000,0.00144200,594081.00000000,0.00145300,26294.00000000,0.00145400,68353.00000000,0.00145500,78827.00000000,0.00145600,1401189.00000000,0.00145700,449318.00000000,0.00145800,1117815.00000000,0.00145900,1836083.00000000,0.00146000,569524.00000000,0.00146100,260292.00000000,0.00146200,775464.00000000,0.03207,125,0.03205,15,0.03204,140,0.03203,15,0.03202,15,0.03201,139,0.032,54,0.03198,14,0.03195,140,0.03192,14,0.03211,14,0.03212,17,0.03215,87,0.03217,140,0.0322,125,0.03223,125,0.03225,15,0.03226,140,0.03228,15,0.03229,140
binance,gate,FUNUSDT,0.00145300,0.03207,2107.1576,1774091555237,,,,,,,,,,0.00005,0.00005,,0.00145100,68247.00000000,0.00145000,68247.00000000,0.00144900,1276390.00000000,0.00144800,54577.00000000,0.00144700,938442.00000000,0.00144600,616732.00000000,0.00144500,585943.00000000,0.00144400,60850.00000000,0.00144300,1201981.00000000,0.00144200,594081.00000000,0.00145300,26294.00000000,0.00145400,68353.00000000,0.00145500,78827.00000000,0.00145600,1401189.00000000,0.00145700,449318.00000000,0.00145800,1117815.00000000,0.00145900,1836083.00000000,0.00146000,569524.00000000,0.00146100,260292.00000000,0.00146200,775464.00000000,0.03207,125,0.03205,15,0.03204,140,0.03203,15,0.03202,15,0.03201,139,0.032,54,0.03198,14,0.03195,140,0.03192,14,0.03211,14,0.03212,17,0.03215,87,0.03217,140,0.0322,125,0.03223,125,0.03225,15,0.03226,140,0.03228,15,0.03229,140
binance,gate,FUNUSDT,0.00145300,0.03207,2107.1576,1774091555537,,,,,,,,,,0.00005,0.00005,,0.00145100,68247.00000000,0.00145000,68247.00000000,0.00144900,1276390.00000000,0.00144800,54577.00000000,0.00144700,938442.00000000,0.00144600,616732.00000000,0.00144500,585943.00000000,0.00144400,60850.00000000,0.00144300,1201981.00000000,0.00144200,594081.00000000,0.00145300,26294.00000000,0.00145400,68353.00000000,0.00145500,78827.00000000,0.00145600,1401189.00000000,0.00145700,449318.00000000,0.00145800,1117815.00000000,0.00145900,1836083.00000000,0.00146000,569524.00000000,0.00146100,260292.00000000,0.00146200,775464.00000000,0.03207,125,0.03205,15,0.03204,140,0.03203,15,0.03202,15,0.03201,139,0.032,54,0.03198,14,0.03195,140,0.03192,14,0.03211,14,0.03212,17,0.03215,87,0.03217,140,0.0322,125,0.03223,125,0.03225,15,0.03226,140,0.03228,15,0.03229,140
