spot_exch,fut_exch,symbol,ask_spot,bid_futures,spread_pct,ts,bn_fr,bn_fr_next,bn_fr_time,bb_fr,bb_fr_next,bb_fr_time,ok_fr,ok_fr_next,ok_fr_time,gt_fr,gt_fr_next,gt_fr_time,s_b1,s_b2,s_b3,s_b4,s_b5,s_b6,s_b7,s_b8,s_b9,s_b10,s_bq1,s_bq2,s_bq3,s_bq4,s_bq5,s_bq6,s_bq7,s_bq8,s_bq9,s_bq10,s_a1,s_a2,s_a3,s_a4,s_a5,s_a6,s_a7,s_a8,s_a9,s_a10,s_aq1,s_aq2,s_aq3,s_aq4,s_aq5,s_aq6,s_aq7,s_aq8,s_aq9,s_aq10,f_b1,f_b2,f_b3,f_b4,f_b5,f_b6,f_b7,f_b8,f_b9,f_b10,f_bq1,f_bq2,f_bq3,f_bq4,f_bq5,f_bq6,f_bq7,f_bq8,f_bq9,f_bq10,f_a1,f_a2,f_a3,f_a4,f_a5,f_a6,f_a7,f_a8,f_a9,f_a10,f_aq1,f_aq2,f_aq3,f_aq4,f_aq5,f_aq6,f_aq7,f_aq8,f_aq9,f_aq10
gate,bybit,VANRYUSDT,0.005631,0.006073,7.8494,1774090954483,,,,-0.00030378,,1774094400000,,,,0.000091,0.000091,,0.00563,12194,0.005629,26022,0.005628,24051,0.005627,45948,0.005626,43667,0.005625,44340,0.005624,65256,0.005621,11600,0.005615,11600,0.005614,16000,0.005631,15835,0.005632,197813,0.005633,147447,0.005634,31600,0.005635,25561,0.005636,46294,0.005637,24158,0.005638,23663,0.005639,43713,0.005642,31600,0.006073,1647,0.006072,2558,0.006071,98270,0.006070,16791,0.006069,12016,0.006068,21420,0.006067,65704,0.006066,52430,0.006065,146975,0.006064,35183,0.006074,38241,0.006075,1647,0.006076,30075,0.006077,25734,0.006078,34158,0.006079,27604,0.006080,24330,0.006081,22798,0.006082,80556,0.006083,47180
gate,bybit,VANRYUSDT,0.005631,0.006073,7.8494,1774090954784,,,,-0.00030378,,1774094400000,,,,0.000091,0.000091,,0.00563,12194,0.005629,26022,0.005628,24051,0.005627,45948,0.005626,43667,0.005625,44340,0.005624,65256,0.005615,11600,0.005614,16000,0.005613,40327,0.005631,15835,0.005632,197813,0.005633,147447,0.005634,31600,0.005635,25561,0.005636,46294,0.005637,24158,0.005638,23663,0.005639,43713,0.005642,31600,0.006073,1647,0.006072,2558,0.006071,98270,0.006070,16791,0.006069,12016,0.006068,21420,0.006067,65704,0.006066,52430,0.006065,146975,0.006064,35183,0.006074,38241,0.006075,1647,0.006076,30075,0.006077,25734,0.006078,34158,0.006079,27604,0.006080,24330,0.006081,22798,0.006082,80556,0.006083,47180
gate,bybit,VANRYUSDT,0.00563,0.006073,7.8686,1774090955084,,,,-0.00030378,,1774094400000,,,,0.000091,0.000091,,0.005629,12194,0.005628,24051,0.005627,45948,0.005626,43667,0.005625,44340,0.005624,65256,0.005623,19963,0.005615,11600,0.005614,16000,0.005613,40327,0.00563,12307,0.005631,15835,0.005632,197813,0.005633,147447,0.005634,31600,0.005635,39031,0.005636,31600,0.005637,24158,0.005638,23663,0.005639,43713,0.006073,1647,0.006072,2558,0.006071,98270,0.006070,16791,0.006069,12016,0.006068,21420,0.006067,65704,0.006066,52430,0.006065,146975,0.006064,35183,0.006074,38241,0.006075,1647,0.006076,30075,0.006077,25734,0.006078,34158,0.006079,27604,0.006080,24330,0.006081,22798,0.006082,80556,0.006083,47180
gate,bybit,VANRYUSDT,0.00563,0.006073,7.8686,1774090955384,,,,-0.00030378,,1774094400000,,,,0.000091,0.000091,,0.005629,12194,0.005628,24051,0.005627,45948,0.005626,43667,0.005625,44340,0.005624,65256,0.005623,19963,0.005615,11600,0.005614,16000,0.005613,40327,0.00563,12307,0.005631,15835,0.005632,197813,0.005633,147447,0.005634,31600,0.005635,39031,0.005636,31600,0.005637,24158,0.005638,23663,0.005639,43713,0.006073,1647,0.006072,2558,0.006071,98270,0.006070,16791,0.006069,12016,0.006068,21420,0.006067,65704,0.006066,52430,0.006065,146975,0.006064,35183,0.006074,38241,0.006075,1647,0.006076,30075,0.006077,25734,0.006078,34158,0.006079,27604,0.006080,24330,0.006081,22798,0.006082,80556,0.006083,47180
gate,bybit,VANRYUSDT,0.00563,0.006073,7.8686,1774090955684,,,,-0.00030378,,1774094400000,,,,0.000091,0.000091,,0.005629,12194,0.005628,24051,0.005627,45948,0.005626,43667,0.005625,44340,0.005624,65256,0.005623,19963,0.005615,11600,0.005614,16000,0.005613,40327,0.00563,12307,0.005631,15835,0.005632,197813,0.005633,147447,0.005634,31600,0.005635,39031,0.005636,31600,0.005637,24158,0.005638,23663,0.005639,43713,0.006073,1647,0.006072,2558,0.006071,98270,0.006070,16791,0.006069,12016,0.006068,21420,0.006067,65704,0.006066,52430,0.006065,146975,0.006064,35183,0.006074,38241,0.006075,1647,0.006076,30075,0.006077,25734,0.006078,34158,0.006079,27604,0.006080,24330,0.006081,22798,0.006082,80556,0.006083,47180
gate,bybit,VANRYUSDT,0.00563,0.006073,7.8686,1774090955984,,,,-0.00030378,,1774094400000,,,,0.000091,0.000091,,0.005629,12194,0.005628,24051,0.005627,45948,0.005626,43667,0.005625,44340,0.005624,65256,0.005623,19963,0.005615,11600,0.005614,16000,0.005613,40327,0.00563,12307,0.005631,15835,0.005632,197813,0.005633,147447,0.005634,31600,0.005635,39031,0.005636,31600,0.005637,24158,0.005638,23663,0.005639,43713,0.006073,1647,0.006072,2558,0.006071,98270,0.006070,16791,0.006069,12016,0.006068,21420,0.006067,65704,0.006066,52430,0.006065,146975,0.006064,35183,0.006074,38241,0.006075,1647,0.006076,30075,0.006077,25734,0.006078,34158,0.006079,27604,0.006080,24330,0.006081,22798,0.006082,80556,0.006083,47180
gate,bybit,VANRYUSDT,0.00563,0.006073,7.8686,1774090956284,,,,-0.00030378,,1774094400000,,,,0.000091,0.000091,,0.005629,12194,0.005628,24051,0.005627,45948,0.005626,43667,0.005625,44340,0.005624,65256,0.005623,19963,0.005615,11600,0.005614,16000,0.005613,40327,0.00563,12307,0.005631,15835,0.005632,197813,0.005633,147447,0.005634,31600,0.005635,39031,0.005636,31600,0.005637,24158,0.005638,23663,0.005639,43713,0.006073,1647,0.006072,2558,0.006071,98270,0.006070,16791,0.006069,12016,0.006068,21420,0.006067,65704,0.006066,52430,0.006065,146975,0.006064,35183,0.006074,38241,0.006075,1647,0.006076,30075,0.006077,25734,0.006078,34158,0.006079,27604,0.006080,24330,0.006081,22798,0.006082,80556,0.006083,47180
gate,bybit,VANRYUSDT,0.00563,0.006073,7.8686,1774090956584,,,,-0.00030378,,1774094400000,,,,0.000091,0.000091,,0.005629,12194,0.005628,24051,0.005627,45948,0.005626,43667,0.005625,44340,0.005624,65256,0.005623,19963,0.005615,11600,0.005614,16000,0.005613,40327,0.00563,12307,0.005631,15835,0.005632,197813,0.005633,147447,0.005634,31600,0.005635,39031,0.005636,44193,0.005637,24158,0.005638,23663,0.005639,43713,0.006073,1647,0.006072,2558,0.006071,98270,0.006070,16791,0.006069,12016,0.006068,21420,0.006067,65704,0.006066,52430,0.006065,146975,0.006064,35183,0.006074,38241,0.006075,1647,0.006076,30075,0.006077,25734,0.006078,34158,0.006079,27604,0.006080,24330,0.006081,22798,0.006082,80556,0.006083,47180
gate,bybit,VANRYUSDT,0.00563,0.006073,7.8686,1774090956885,,,,-0.00030378,,1774094400000,,,,0.000091,0.000091,,0.005629,12194,0.005628,24051,0.005627,45948,0.005626,43667,0.005625,44340,0.005624,65256,0.005623,19963,0.005615,11600,0.005614,16000,0.005613,40327,0.00563,12307,0.005631,15835,0.005632,197813,0.005633,147447,0.005634,31600,0.005635,39031,0.005636,44193,0.005637,24158,0.005638,23663,0.005639,43713,0.006073,1647,0.006072,2558,0.006071,98270,0.006070,16791,0.006069,12016,0.006068,21420,0.006067,65704,0.006066,52430,0.006065,146975,0.006064,35183,0.006074,38241,0.006075,1647,0.006076,30075,0.006077,25734,0.006078,34158,0.006079,27604,0.006080,24330,0.006081,22798,0.006082,80556,0.006083,47180
gate,bybit,VANRYUSDT,0.00563,0.006073,7.8686,1774090957185,,,,-0.00030378,,1774094400000,,,,0.000091,0.000091,,0.005629,12194,0.005628,24051,0.005627,45948,0.005626,43667,0.005625,44340,0.005624,65256,0.005623,19963,0.005615,11600,0.005614,16000,0.005613,40327,0.00563,12307,0.005631,15835,0.005632,197813,0.005633,147447,0.005634,31600,0.005635,39031,0.005636,44193,0.005637,24158,0.005638,23663,0.005639,43713,0.006073,1647,0.006072,2558,0.006071,98270,0.006070,16791,0.006069,12016,0.006068,21420,0.006067,65704,0.006066,52430,0.006065,146975,0.006064,35183,0.006074,38241,0.006075,1647,0.006076,30075,0.006077,25734,0.006078,34158,0.006079,27604,0.006080,24330,0.006081,22798,0.006082,80556,0.006083,47180
gate,bybit,VANRYUSDT,0.00563,0.006073,7.8686,1774090957485,,,,-0.00030378,,1774094400000,,,,0.000091,0.000091,,0.005629,12194,0.005628,24051,0.005627,45948,0.005626,43667,0.005625,44340,0.005624,65256,0.005623,19963,0.005615,11600,0.005614,16000,0.005613,40327,0.00563,12307,0.005631,15835,0.005632,197813,0.005633,147447,0.005634,31600,0.005635,39031,0.005636,44193,0.005637,24158,0.005638,23663,0.005639,43713,0.006073,1647,0.006072,2558,0.006071,98270,0.006070,16791,0.006069,12016,0.006068,21420,0.006067,65704,0.006066,52430,0.006065,146975,0.006064,35183,0.006074,38241,0.006075,1647,0.006076,30075,0.006077,25734,0.006078,34158,0.006079,27604,0.006080,24330,0.006081,22798,0.006082,80556,0.006083,47180
gate,bybit,VANRYUSDT,0.00563,0.006073,7.8686,1774090957786,,,,-0.00030378,,1774094400000,,,,0.000091,0.000091,,0.005629,12194,0.005628,24051,0.005627,45948,0.005626,43667,0.005625,44340,0.005624,65256,0.005623,19963,0.005615,11600,0.005614,16000,0.005613,40327,0.00563,12307,0.005631,15835,0.005632,197813,0.005633,147447,0.005634,31600,0.005635,39031,0.005636,44193,0.005637,24158,0.005638,23663,0.005639,43713,0.006073,1647,0.006072,2558,0.006071,98270,0.006070,16791,0.006069,12016,0.006068,21420,0.006067,65704,0.006066,52430,0.006065,146975,0.006064,35183,0.006074,38241,0.006075,1647,0.006076,30075,0.006077,25734,0.006078,34158,0.006079,27604,0.006080,24330,0.006081,22798,0.006082,80556,0.006083,47180
gate,bybit,VANRYUSDT,0.00563,0.006073,7.8686,1774090958087,,,,-0.00030378,,1774094400000,,,,0.000091,0.000091,,0.005629,12194,0.005628,24051,0.005627,45948,0.005626,43667,0.005625,44340,0.005624,65256,0.005623,19963,0.005615,11600,0.005614,16000,0.005613,40327,0.00563,12307,0.005631,15835,0.005632,197813,0.005633,147447,0.005634,31600,0.005635,25070,0.005636,44193,0.005637,24158,0.005638,23663,0.005639,43713,0.006073,1647,0.006072,2558,0.006071,98270,0.006070,16791,0.006069,12016,0.006068,21420,0.006067,65704,0.006066,52430,0.006065,146975,0.006064,35183,0.006074,38241,0.006075,1647,0.006076,30075,0.006077,25734,0.006078,34158,0.006079,27604,0.006080,24330,0.006081,22798,0.006082,80556,0.006083,47180
gate,bybit,VANRYUSDT,0.00563,0.006073,7.8686,1774090958387,,,,-0.00030378,,1774094400000,,,,0.000091,0.000091,,0.005629,12194,0.005628,24051,0.005627,45948,0.005626,43667,0.005625,44340,0.005624,65256,0.005623,19963,0.005615,11600,0.005614,16000,0.005613,40327,0.00563,12307,0.005631,15835,0.005632,197813,0.005633,147447,0.005634,31600,0.005635,25070,0.005636,44193,0.005637,24158,0.005638,23663,0.005639,43713,0.006073,1647,0.006072,2558,0.006071,98270,0.006070,16791,0.006069,12016,0.006068,21420,0.006067,65704,0.006066,52430,0.006065,146975,0.006064,35183,0.006074,38241,0.006075,1647,0.006076,30075,0.006077,25734,0.006078,34158,0.006079,27604,0.006080,24330,0.006081,22798,0.006082,80556,0.006083,47180
gate,bybit,VANRYUSDT,0.00563,0.006073,7.8686,1774090958687,,,,-0.00030378,,1774094400000,,,,0.000091,0.000091,,0.005629,12194,0.005628,24051,0.005627,45948,0.005626,43667,0.005625,44340,0.005624,65256,0.005623,19963,0.005615,11600,0.005614,16000,0.005613,40327,0.00563,12307,0.005631,15835,0.005632,197813,0.005633,147447,0.005634,31600,0.005635,25070,0.005636,44193,0.005637,24158,0.005638,23663,0.005639,43713,0.006073,1647,0.006072,2558,0.006071,98270,0.006070,16791,0.006069,12016,0.006068,21420,0.006067,65704,0.006066,52430,0.006065,146975,0.006064,35183,0.006074,38241,0.006075,1647,0.006076,30075,0.006077,25734,0.006078,34158,0.006079,27604,0.006080,24330,0.006081,22798,0.006082,80556,0.006083,47180
gate,bybit,VANRYUSDT,0.00563,0.006073,7.8686,1774090959005,,,,-0.00030378,,1774094400000,,,,0.000091,0.000091,,0.005629,12194,0.005628,24051,0.005627,45948,0.005626,43667,0.005625,44340,0.005624,65256,0.005623,19963,0.005615,11600,0.005614,16000,0.005613,40327,0.00563,12307,0.005631,15835,0.005632,197813,0.005633,147447,0.005634,31600,0.005635,25070,0.005636,44193,0.005637,24158,0.005638,23663,0.005639,43713,0.006073,1647,0.006072,2558,0.006071,98270,0.006070,16791,0.006069,12016,0.006068,21420,0.006067,65704,0.006066,52430,0.006065,146975,0.006064,35183,0.006074,38241,0.006075,1647,0.006076,30075,0.006077,25734,0.006078,34158,0.006079,27604,0.006080,24330,0.006081,22798,0.006082,80556,0.006083,47180
gate,bybit,VANRYUSDT,0.00563,0.006073,7.8686,1774090959319,,,,-0.00030378,,1774094400000,,,,0.000091,0.000091,,0.005629,594,0.005628,24051,0.005627,25948,0.005626,43667,0.005625,44340,0.005624,65256,0.005623,19963,0.005615,11600,0.005614,16000,0.005613,40327,0.00563,25793,0.005631,15835,0.005632,197813,0.005633,147447,0.005634,31600,0.005635,25070,0.005636,44193,0.005637,24158,0.005638,23663,0.005639,43713,0.006073,1647,0.006072,2558,0.006071,98270,0.006070,16791,0.006069,12016,0.006068,21420,0.006067,65704,0.006066,52430,0.006065,146975,0.006064,35183,0.006074,38241,0.006075,1647,0.006076,30075,0.006077,25734,0.006078,34158,0.006079,27604,0.006080,24330,0.006081,22798,0.006082,80556,0.006083,47180
gate,bybit,VANRYUSDT,0.00563,0.006073,7.8686,1774090959629,,,,-0.00030378,,1774094400000,,,,0.000091,0.000091,,0.005629,594,0.005628,24051,0.005627,25948,0.005626,43667,0.005625,44340,0.005624,65256,0.005623,19963,0.005615,11600,0.005614,16000,0.005613,40327,0.00563,25793,0.005631,15835,0.005632,197813,0.005633,147447,0.005634,31600,0.005635,25070,0.005636,44193,0.005637,24158,0.005638,23663,0.005639,43713,0.006073,1647,0.006072,2558,0.006071,98270,0.006070,16791,0.006069,12016,0.006068,21420,0.006067,65704,0.006066,52430,0.006065,146975,0.006064,35183,0.006074,38241,0.006075,1647,0.006076,30075,0.006077,25734,0.006078,34158,0.006079,27604,0.006080,24330,0.006081,22798,0.006082,80556,0.006083,47180
gate,bybit,VANRYUSDT,0.00563,0.006073,7.8686,1774090959941,,,,-0.00030378,,1774094400000,,,,0.000091,0.000091,,0.005629,594,0.005628,24051,0.005627,25948,0.005626,43667,0.005625,44340,0.005624,65256,0.005623,19963,0.005615,11600,0.005614,16000,0.005613,40327,0.00563,25793,0.005631,15835,0.005632,197813,0.005633,147447,0.005634,31600,0.005635,25070,0.005636,44193,0.005637,24158,0.005638,23663,0.005639,43713,0.006073,1647,0.006072,2558,0.006071,98270,0.006070,16791,0.006069,12016,0.006068,21420,0.006067,65704,0.006066,52430,0.006065,146975,0.006064,35183,0.006074,38241,0.006075,1647,0.006076,30075,0.006077,25734,0.006078,34158,0.006079,27604,0.006080,24330,0.006081,22798,0.006082,80556,0.006083,47180
gate,bybit,VANRYUSDT,0.00563,0.006073,7.8686,1774090960251,,,,-0.00030378,,1774094400000,,,,0.000091,0.000091,,0.005629,594,0.005628,24051,0.005627,25948,0.005626,43667,0.005625,44340,0.005624,65256,0.005623,19963,0.005615,11600,0.005614,16000,0.005613,40327,0.00563,25793,0.005631,15835,0.005632,197813,0.005633,147447,0.005634,31600,0.005635,25070,0.005636,44193,0.005637,24158,0.005638,23663,0.005639,43713,0.006073,1647,0.006072,2558,0.006071,98270,0.006070,16791,0.006069,12016,0.006068,21420,0.006067,65704,0.006066,52430,0.006065,146975,0.006064,35183,0.006074,38241,0.006075,1647,0.006076,30075,0.006077,25734,0.006078,34158,0.006079,27604,0.006080,24330,0.006081,22798,0.006082,80556,0.006083,47180
gate,bybit,VANRYUSDT,0.00563,0.006073,7.8686,1774090960559,,,,-0.00030378,,1774094400000,,,,0.000091,0.000091,,0.005629,594,0.005628,24051,0.005627,25948,0.005626,43667,0.005625,44340,0.005624,65256,0.005623,19963,0.005615,11600,0.005614,16000,0.005613,40327,0.00563,25793,0.005631,15835,0.005632,197813,0.005633,147447,0.005634,31600,0.005635,25070,0.005636,44193,0.005637,24158,0.005638,23663,0.005639,43713,0.006073,1647,0.006072,2558,0.006071,98270,0.006070,16791,0.006069,12016,0.006068,21420,0.006067,65704,0.006066,52430,0.006065,146975,0.006064,35183,0.006074,38241,0.006075,1647,0.006076,30075,0.006077,25734,0.006078,34158,0.006079,27604,0.006080,24330,0.006081,22798,0.006082,80556,0.006083,47180
gate,bybit,VANRYUSDT,0.00563,0.006073,7.8686,1774090960859,,,,-0.00030378,,1774094400000,,,,0.000091,0.000091,,0.005629,594,0.005628,24051,0.005627,25948,0.005626,43667,0.005625,44340,0.005624,65256,0.005623,19963,0.005615,11600,0.005614,16000,0.005613,40327,0.00563,25793,0.005631,15835,0.005632,197813,0.005633,147447,0.005634,31600,0.005635,25070,0.005636,44193,0.005637,24158,0.005638,23663,0.005639,43713,0.006073,1647,0.006072,2558,0.006071,98270,0.006070,16791,0.006069,12016,0.006068,21420,0.006067,65704,0.006066,52430,0.006065,146975,0.006064,35183,0.006074,38241,0.006075,1647,0.006076,30075,0.006077,25734,0.006078,34158,0.006079,27604,0.006080,24330,0.006081,22798,0.006082,80556,0.006083,47180
gate,bybit,VANRYUSDT,0.00563,0.006073,7.8686,1774090961159,,,,-0.00030378,,1774094400000,,,,0.000091,0.000091,,0.005629,594,0.005628,24051,0.005627,25948,0.005626,43667,0.005625,44340,0.005624,65256,0.005623,19963,0.005615,11600,0.005614,16000,0.005613,40327,0.00563,25793,0.005631,15835,0.005632,197813,0.005633,147447,0.005634,31600,0.005635,25070,0.005636,44193,0.005637,24158,0.005638,23663,0.005639,43713,0.006073,1647,0.006072,2558,0.006071,98270,0.006070,16791,0.006069,12016,0.006068,21420,0.006067,65704,0.006066,52430,0.006065,146975,0.006064,35183,0.006074,38313,0.006075,1647,0.006076,30075,0.006077,25734,0.006078,34158,0.006079,27604,0.006080,24330,0.006081,22798,0.006082,80556,0.006083,47180
gate,bybit,VANRYUSDT,0.00563,0.006073,7.8686,1774090961460,,,,-0.00030378,,1774094400000,,,,0.000091,0.000091,,0.005629,594,0.005628,24051,0.005627,25948,0.005626,43667,0.005625,44340,0.005624,65256,0.005623,19963,0.005615,11600,0.005614,16000,0.005613,40327,0.00563,25793,0.005631,15835,0.005632,197813,0.005633,147447,0.005634,31600,0.005635,25070,0.005636,44193,0.005637,24158,0.005638,23663,0.005639,43713,0.006073,1647,0.006072,2558,0.006071,98270,0.006070,16791,0.006069,12016,0.006068,21420,0.006067,65704,0.006066,52430,0.006065,146975,0.006064,35183,0.006074,38313,0.006075,1647,0.006076,30075,0.006077,25734,0.006078,34158,0.006079,27604,0.006080,24330,0.006081,22798,0.006082,80556,0.006083,47180
