spot_exch,fut_exch,symbol,ask_spot,bid_futures,spread_pct,ts,fr,fr_next,fr_time,s_b1,s_b2,s_b3,s_b4,s_b5,s_b6,s_b7,s_b8,s_b9,s_b10,s_bq1,s_bq2,s_bq3,s_bq4,s_bq5,s_bq6,s_bq7,s_bq8,s_bq9,s_bq10,s_a1,s_a2,s_a3,s_a4,s_a5,s_a6,s_a7,s_a8,s_a9,s_a10,s_aq1,s_aq2,s_aq3,s_aq4,s_aq5,s_aq6,s_aq7,s_aq8,s_aq9,s_aq10,f_b1,f_b2,f_b3,f_b4,f_b5,f_b6,f_b7,f_b8,f_b9,f_b10,f_bq1,f_bq2,f_bq3,f_bq4,f_bq5,f_bq6,f_bq7,f_bq8,f_bq9,f_bq10,f_a1,f_a2,f_a3,f_a4,f_a5,f_a6,f_a7,f_a8,f_a9,f_a10,f_aq1,f_aq2,f_aq3,f_aq4,f_aq5,f_aq6,f_aq7,f_aq8,f_aq9,f_aq10
gate,bybit,VANRYUSDT,0.005618,0.00606,7.8676,1774093615844,-0.00030691,,1774094400000,0.005616,11444,0.005615,32472,0.005614,21889,0.005613,24273,0.005612,78754,0.005611,28949,0.00561,32190,0.005609,31600,0.005608,31600,0.005607,31600,0.005618,217908,0.005619,485151,0.00562,65070,0.005622,11600,0.005623,28949,0.005624,10263,0.005626,11600,0.005627,18371,0.005655,10073,0.005656,256953,0.006060,12629,0.006059,3861,0.006058,24945,0.006057,19237,0.006056,14987,0.006055,23370,0.006054,20019,0.006053,27063,0.006052,35692,0.006051,23943,0.006061,16360,0.006062,2561,0.006063,15529,0.006064,25894,0.006065,37612,0.006066,69341,0.006067,40016,0.006068,47836,0.006069,24147,0.006070,81347
gate,bybit,VANRYUSDT,0.005618,0.00606,7.8676,1774093616145,-0.00030691,,1774094400000,0.005616,11444,0.005615,32472,0.005614,21889,0.005613,24273,0.005612,78754,0.005611,28949,0.00561,32190,0.005609,31600,0.005608,31600,0.005607,31600,0.005618,217908,0.005619,485151,0.00562,65070,0.005622,11600,0.005623,28949,0.005624,10263,0.005626,11600,0.005627,18371,0.005655,10073,0.005656,256953,0.006060,12629,0.006059,3861,0.006058,24945,0.006057,19237,0.006056,14987,0.006055,23370,0.006054,20019,0.006053,27063,0.006052,35692,0.006051,23943,0.006061,16360,0.006062,2561,0.006063,15529,0.006064,25894,0.006065,37612,0.006066,69341,0.006067,40016,0.006068,47836,0.006069,24147,0.006070,81347
gate,bybit,VANRYUSDT,0.005618,0.00606,7.8676,1774093616445,-0.00030691,,1774094400000,0.005616,11444,0.005615,32472,0.005614,21889,0.005613,24273,0.005612,78754,0.005611,28949,0.00561,32190,0.005609,31600,0.005608,31600,0.005607,31600,0.005618,217908,0.005619,485151,0.00562,65070,0.005622,11600,0.005623,28949,0.005624,10263,0.005626,11600,0.005627,18371,0.005655,10073,0.005656,256953,0.006060,12629,0.006059,3861,0.006058,24945,0.006057,19237,0.006056,14987,0.006055,23370,0.006054,20019,0.006053,27063,0.006052,35692,0.006051,23943,0.006061,16360,0.006062,2561,0.006063,15529,0.006064,25894,0.006065,37612,0.006066,69341,0.006067,40016,0.006068,47836,0.006069,24147,0.006070,81347
gate,bybit,VANRYUSDT,0.005618,0.00606,7.8676,1774093616750,-0.00030691,,1774094400000,0.005616,11444,0.005615,32472,0.005614,21889,0.005613,24273,0.005612,78754,0.005611,28949,0.00561,32190,0.005609,31600,0.005608,31600,0.005607,31600,0.005618,217908,0.005619,485151,0.00562,65070,0.005622,11600,0.005623,28949,0.005624,10263,0.005626,11600,0.005627,18371,0.005655,10073,0.005656,256953,0.006060,12629,0.006059,3861,0.006058,24945,0.006057,19237,0.006056,14987,0.006055,23370,0.006054,20019,0.006053,27063,0.006052,35692,0.006051,23943,0.006061,16360,0.006062,2561,0.006063,15529,0.006064,25894,0.006065,37612,0.006066,69341,0.006067,40016,0.006068,47836,0.006069,24147,0.006070,81347
gate,bybit,VANRYUSDT,0.005618,0.00606,7.8676,1774093617050,-0.00030691,,1774094400000,0.005616,11444,0.005615,32472,0.005614,21889,0.005613,24273,0.005612,78754,0.005611,28949,0.00561,32190,0.005609,31600,0.005608,31600,0.005607,31600,0.005618,217908,0.005619,485151,0.00562,65070,0.005622,11600,0.005623,28949,0.005624,10263,0.005626,11600,0.005627,18371,0.005655,10073,0.005656,256953,0.006060,12629,0.006059,3861,0.006058,24945,0.006057,19237,0.006056,14987,0.006055,23370,0.006054,20019,0.006053,27063,0.006052,35692,0.006051,23943,0.006061,16360,0.006062,2561,0.006063,15529,0.006064,25894,0.006065,37612,0.006066,69341,0.006067,40016,0.006068,47836,0.006069,24147,0.006070,81347
gate,bybit,VANRYUSDT,0.005618,0.00606,7.8676,1774093617350,-0.00030691,,1774094400000,0.005616,11444,0.005615,32472,0.005614,21889,0.005613,24273,0.005612,78754,0.005611,28949,0.00561,32190,0.005609,31600,0.005608,31600,0.005607,31600,0.005618,217908,0.005619,485151,0.00562,65070,0.005622,11600,0.005623,28949,0.005624,10263,0.005626,11600,0.005627,18371,0.005655,10073,0.005656,256953,0.006060,12629,0.006059,3861,0.006058,24945,0.006057,19237,0.006056,14987,0.006055,23370,0.006054,20019,0.006053,27063,0.006052,35692,0.006051,23943,0.006061,16360,0.006062,2561,0.006063,15529,0.006064,25894,0.006065,37612,0.006066,69341,0.006067,40016,0.006068,47836,0.006069,24147,0.006070,81347
gate,bybit,VANRYUSDT,0.005618,0.00606,7.8676,1774093617650,-0.00030691,,1774094400000,0.005616,11444,0.005615,32472,0.005614,21889,0.005613,24273,0.005612,78754,0.005611,28949,0.00561,32190,0.005609,31600,0.005608,31600,0.005607,31600,0.005618,217908,0.005619,485151,0.00562,65070,0.005622,11600,0.005623,28949,0.005624,10263,0.005626,11600,0.005627,18371,0.005655,10073,0.005656,256953,0.006060,12629,0.006059,3861,0.006058,24945,0.006057,19237,0.006056,14987,0.006055,23370,0.006054,20019,0.006053,27063,0.006052,35692,0.006051,23943,0.006061,16360,0.006062,2561,0.006063,15529,0.006064,25894,0.006065,37612,0.006066,69341,0.006067,40016,0.006068,47836,0.006069,24147,0.006070,81347
gate,bybit,VANRYUSDT,0.005618,0.00606,7.8676,1774093617950,-0.00030691,,1774094400000,0.005616,11444,0.005615,32472,0.005614,21889,0.005613,24273,0.005612,78754,0.005611,28949,0.00561,32190,0.005609,31600,0.005608,31600,0.005607,31600,0.005618,217908,0.005619,485151,0.00562,65070,0.005622,11600,0.005623,28949,0.005624,10263,0.005626,11600,0.005627,18371,0.005655,10073,0.005656,256953,0.006060,12629,0.006059,3861,0.006058,24945,0.006057,19237,0.006056,14987,0.006055,23370,0.006054,20019,0.006053,27063,0.006052,35692,0.006051,23943,0.006061,16360,0.006062,2561,0.006063,15529,0.006064,25894,0.006065,37612,0.006066,69341,0.006067,40016,0.006068,47836,0.006069,24147,0.006070,81347
gate,bybit,VANRYUSDT,0.005618,0.00606,7.8676,1774093618250,-0.00030691,,1774094400000,0.005616,11444,0.005615,32472,0.005614,21889,0.005613,24273,0.005612,78754,0.005611,48949,0.00561,32190,0.005609,31600,0.005608,31600,0.005607,11600,0.005618,217908,0.005619,485151,0.00562,65070,0.005622,11600,0.005623,28949,0.005624,10263,0.005626,11600,0.005627,18371,0.005655,10073,0.005656,256953,0.006060,12629,0.006059,3861,0.006058,24945,0.006057,19237,0.006056,14987,0.006055,23370,0.006054,20019,0.006053,27063,0.006052,35692,0.006051,23943,0.006061,16360,0.006062,2561,0.006063,15529,0.006064,25894,0.006065,37612,0.006066,69341,0.006067,40016,0.006068,47836,0.006069,24147,0.006070,81347
gate,bybit,VANRYUSDT,0.005618,0.00606,7.8676,1774093618551,-0.00030691,,1774094400000,0.005616,11444,0.005615,32472,0.005614,21889,0.005613,24273,0.005612,78754,0.005611,48949,0.00561,32190,0.005609,31600,0.005608,31600,0.005607,11600,0.005618,217908,0.005619,485151,0.00562,65070,0.005622,11600,0.005623,28949,0.005624,10263,0.005626,11600,0.005627,18371,0.005655,10073,0.005656,256953,0.006060,12629,0.006059,3861,0.006058,24945,0.006057,19237,0.006056,14987,0.006055,23370,0.006054,20019,0.006053,27063,0.006052,35692,0.006051,23943,0.006061,16360,0.006062,2561,0.006063,15529,0.006064,25894,0.006065,37612,0.006066,69341,0.006067,40016,0.006068,47836,0.006069,24147,0.006070,81347
gate,bybit,VANRYUSDT,0.005618,0.00606,7.8676,1774093618851,-0.00030691,,1774094400000,0.005616,11444,0.005615,32472,0.005614,21889,0.005613,24273,0.005612,78754,0.005611,48949,0.00561,32190,0.005609,31600,0.005608,31600,0.005607,11600,0.005618,217908,0.005619,485151,0.00562,65070,0.005622,11600,0.005623,28949,0.005624,10263,0.005626,11600,0.005627,18371,0.005655,10073,0.005656,256953,0.006060,12629,0.006059,3861,0.006058,24945,0.006057,19237,0.006056,14987,0.006055,23370,0.006054,20019,0.006053,27063,0.006052,35692,0.006051,23943,0.006061,16360,0.006062,2561,0.006063,15529,0.006064,25894,0.006065,37612,0.006066,69341,0.006067,40016,0.006068,47836,0.006069,24147,0.006070,81347
gate,bybit,VANRYUSDT,0.005618,0.00606,7.8676,1774093619151,-0.00030691,,1774094400000,0.005616,11444,0.005615,32472,0.005614,21889,0.005613,24273,0.005612,78754,0.005611,48949,0.00561,32190,0.005609,31600,0.005608,31600,0.005607,11600,0.005618,217908,0.005619,485151,0.00562,65070,0.005622,11600,0.005623,28949,0.005624,10263,0.005626,11600,0.005627,18371,0.005655,10073,0.005656,256953,0.006060,12629,0.006059,3861,0.006058,24945,0.006057,19237,0.006056,14987,0.006055,23370,0.006054,20019,0.006053,27063,0.006052,35692,0.006051,23943,0.006061,16360,0.006062,2561,0.006063,15529,0.006064,25894,0.006065,37612,0.006066,69341,0.006067,40016,0.006068,47836,0.006069,24147,0.006070,81347
gate,bybit,VANRYUSDT,0.005618,0.00606,7.8676,1774093619454,-0.00030691,,1774094400000,0.005616,23044,0.005615,32472,0.005614,21889,0.005613,24273,0.005612,78754,0.005611,48949,0.00561,32190,0.005609,31600,0.005608,31600,0.005607,11600,0.005618,217908,0.005619,485151,0.00562,65070,0.005622,11600,0.005623,28949,0.005624,10263,0.005626,11600,0.005627,18371,0.005655,10073,0.005656,256953,0.006060,12629,0.006059,3861,0.006058,24945,0.006057,19237,0.006056,16300,0.006055,23370,0.006054,20019,0.006053,27063,0.006052,35692,0.006051,23943,0.006061,16360,0.006062,2561,0.006063,15529,0.006064,25894,0.006065,37612,0.006066,69341,0.006067,40016,0.006068,47836,0.006069,24147,0.006070,81347
gate,bybit,VANRYUSDT,0.005618,0.00606,7.8676,1774093619768,-0.00030691,,1774094400000,0.005616,23044,0.005615,32472,0.005614,21889,0.005613,24273,0.005612,78754,0.005611,48949,0.00561,32190,0.005609,31600,0.005608,31600,0.005607,11600,0.005618,217908,0.005619,485151,0.00562,65070,0.005622,11600,0.005623,28949,0.005624,10263,0.005626,11600,0.005627,18371,0.005655,10073,0.005656,256953,0.006060,12629,0.006059,3861,0.006058,24945,0.006057,19237,0.006056,16300,0.006055,23370,0.006054,20019,0.006053,27063,0.006052,35692,0.006051,23943,0.006061,16360,0.006062,2561,0.006063,15529,0.006064,25894,0.006065,37612,0.006066,69341,0.006067,40016,0.006068,47836,0.006069,24147,0.006070,81347
gate,bybit,VANRYUSDT,0.005618,0.00606,7.8676,1774093620068,-0.00030691,,1774094400000,0.005616,23044,0.005615,32472,0.005614,21889,0.005613,24273,0.005612,78754,0.005611,48949,0.00561,32190,0.005609,31600,0.005608,31600,0.005607,11600,0.005618,217908,0.005619,485151,0.00562,65070,0.005622,11600,0.005623,28949,0.005624,10263,0.005626,11600,0.005627,18371,0.005655,10073,0.005656,256953,0.006060,12629,0.006059,3861,0.006058,24945,0.006057,19237,0.006056,16300,0.006055,23370,0.006054,20019,0.006053,27063,0.006052,35692,0.006051,23943,0.006061,16360,0.006062,2561,0.006063,15529,0.006064,25894,0.006065,37612,0.006066,69341,0.006067,40016,0.006068,47836,0.006069,24147,0.006070,81347
gate,bybit,VANRYUSDT,0.005617,0.00606,7.8868,1774093620375,-0.00030691,,1774094400000,0.005616,23044,0.005615,32472,0.005614,21889,0.005613,24273,0.005612,78754,0.005611,48949,0.00561,42232,0.005609,31600,0.005608,31600,0.005603,11600,0.005617,11600,0.005618,217908,0.005619,485151,0.00562,65070,0.005622,11600,0.005623,28949,0.005624,10263,0.005626,11600,0.005627,18371,0.005655,10073,0.006060,12629,0.006059,3861,0.006058,24945,0.006057,19237,0.006056,16300,0.006055,23370,0.006054,20019,0.006053,27063,0.006052,35692,0.006051,23943,0.006061,16360,0.006062,2561,0.006063,15529,0.006064,25894,0.006065,37612,0.006066,69341,0.006067,40016,0.006068,47836,0.006069,24147,0.006070,81347
gate,bybit,VANRYUSDT,0.005617,0.00606,7.8868,1774093620682,-0.00030691,,1774094400000,0.005616,23044,0.005615,32472,0.005614,21889,0.005613,24273,0.005612,78754,0.005611,48949,0.00561,42232,0.005609,31600,0.005608,31600,0.005603,11600,0.005617,11600,0.005618,217908,0.005619,485151,0.00562,65070,0.005622,11600,0.005623,28949,0.005624,10263,0.005626,11600,0.005627,18371,0.005655,10073,0.006060,12629,0.006059,3861,0.006058,24945,0.006057,19237,0.006056,16300,0.006055,23370,0.006054,20019,0.006053,27063,0.006052,35692,0.006051,23943,0.006061,16360,0.006062,2561,0.006063,15529,0.006064,25894,0.006065,37612,0.006066,69341,0.006067,40016,0.006068,47836,0.006069,24147,0.006070,81347
gate,bybit,VANRYUSDT,0.005617,0.00606,7.8868,1774093620990,-0.00030691,,1774094400000,0.005616,23044,0.005615,32472,0.005614,21889,0.005613,24273,0.005612,78754,0.005611,48949,0.00561,42232,0.005609,31600,0.005608,11600,0.005603,11600,0.005617,11600,0.005618,217908,0.005619,485151,0.00562,65070,0.005622,11600,0.005623,28949,0.005624,10263,0.005626,11600,0.005627,18371,0.005655,10073,0.006060,10520,0.006059,3861,0.006058,26957,0.006057,21249,0.006056,16300,0.006055,24670,0.006054,20019,0.006053,27063,0.006052,35692,0.006051,23943,0.006061,14563,0.006062,2561,0.006063,15529,0.006064,25894,0.006065,37612,0.006066,69341,0.006067,40016,0.006068,47836,0.006069,24147,0.006070,81347
gate,bybit,VANRYUSDT,0.005617,0.006061,7.9046,1774093621290,-0.00030691,,1774094400000,0.005616,32444,0.005615,32472,0.005614,21889,0.005613,24273,0.005612,78754,0.005611,48949,0.00561,32190,0.005609,31600,0.005608,11600,0.005603,11600,0.005617,11600,0.005618,217908,0.005619,485151,0.00562,65070,0.005622,11600,0.005623,11600,0.005624,10263,0.005626,11600,0.005627,18371,0.005655,10073,0.006061,14908,0.006060,11664,0.006059,22099,0.006058,17285,0.006057,19237,0.006056,14987,0.006055,23370,0.006054,20019,0.006053,27063,0.006052,35692,0.006062,18921,0.006063,2560,0.006064,30600,0.006065,37612,0.006066,69341,0.006067,40016,0.006068,47836,0.006069,24147,0.006070,81347,0.006071,27828
gate,bybit,VANRYUSDT,0.005617,0.00606,7.8868,1774093621590,-0.00030691,,1774094400000,0.005616,32444,0.005615,32472,0.005614,21889,0.005613,24273,0.005612,78754,0.005611,48949,0.00561,32190,0.005609,31600,0.005608,11600,0.005603,11600,0.005617,11600,0.005618,217908,0.005619,485151,0.00562,65070,0.005622,11600,0.005623,24228,0.005624,10263,0.005626,11600,0.005627,18371,0.005655,10073,0.006060,10364,0.006059,3861,0.006058,26937,0.006057,19237,0.006056,16999,0.006055,23370,0.006054,20019,0.006053,27063,0.006052,35692,0.006051,23943,0.006061,8180,0.006062,2561,0.006063,17518,0.006064,28247,0.006065,37612,0.006066,69341,0.006067,40016,0.006068,47836,0.006069,24147,0.006070,81347
gate,bybit,VANRYUSDT,0.005617,0.00606,7.8868,1774093621890,-0.00030691,,1774094400000,0.005616,32444,0.005615,32472,0.005614,21889,0.005613,24273,0.005612,78754,0.005611,48949,0.00561,32190,0.005609,31600,0.005608,11600,0.005603,11600,0.005617,11600,0.005618,217908,0.005619,485151,0.00562,65070,0.005622,11600,0.005623,24228,0.005624,10263,0.005626,11600,0.005627,18371,0.005655,10073,0.006060,10364,0.006059,3861,0.006058,26937,0.006057,19237,0.006056,16999,0.006055,23370,0.006054,20019,0.006053,27063,0.006052,35692,0.006051,23943,0.006061,8180,0.006062,2561,0.006063,17518,0.006064,25894,0.006065,37612,0.006066,69341,0.006067,40016,0.006068,47836,0.006069,24147,0.006070,81347
gate,bybit,VANRYUSDT,0.005617,0.00606,7.8868,1774093622194,-0.00030691,,1774094400000,0.005616,32444,0.005615,32472,0.005614,21889,0.005613,24273,0.005612,78754,0.005611,48949,0.00561,32190,0.005609,31600,0.005608,11600,0.005603,11600,0.005617,11600,0.005618,217908,0.005619,485151,0.00562,65070,0.005622,11600,0.005623,24228,0.005624,10263,0.005626,11600,0.005627,18371,0.005655,10073,0.006060,10364,0.006059,3861,0.006058,26937,0.006057,19237,0.006056,16999,0.006055,23370,0.006054,20019,0.006053,27063,0.006052,35692,0.006051,23943,0.006061,8180,0.006062,2561,0.006063,17518,0.006064,25894,0.006065,37612,0.006066,69341,0.006067,40016,0.006068,47836,0.006069,24147,0.006070,81347
gate,bybit,VANRYUSDT,0.005617,0.00606,7.8868,1774093622494,-0.00030691,,1774094400000,0.005616,32444,0.005615,32472,0.005614,21889,0.005613,24273,0.005612,78754,0.005611,48949,0.00561,32190,0.005609,31600,0.005608,11600,0.005603,11600,0.005617,11600,0.005618,217908,0.005619,485151,0.00562,65070,0.005622,11600,0.005623,24228,0.005624,10263,0.005626,11600,0.005627,18371,0.005655,10073,0.006060,10364,0.006059,3861,0.006058,26937,0.006057,19237,0.006056,16999,0.006055,23370,0.006054,20019,0.006053,27063,0.006052,35692,0.006051,23943,0.006061,8180,0.006062,2561,0.006063,17518,0.006064,25894,0.006065,37612,0.006066,69341,0.006067,40016,0.006068,47836,0.006069,24147,0.006070,81347
gate,bybit,VANRYUSDT,0.005617,0.00606,7.8868,1774093622795,-0.00030691,,1774094400000,0.005616,32444,0.005615,32472,0.005614,21889,0.005613,24273,0.005612,78754,0.005611,48949,0.00561,32190,0.005609,31600,0.005608,11600,0.005603,11600,0.005617,11600,0.005618,217908,0.005619,485151,0.00562,65070,0.005622,11600,0.005623,24228,0.005624,10263,0.005626,11600,0.005627,18371,0.005655,10073,0.006060,10364,0.006059,3861,0.006058,26937,0.006057,19237,0.006056,16999,0.006055,23370,0.006054,20019,0.006053,27063,0.006052,35692,0.006051,23943,0.006061,8180,0.006062,2561,0.006063,17518,0.006064,25894,0.006065,37612,0.006066,69341,0.006067,40016,0.006068,47836,0.006069,24147,0.006070,81347
gate,bybit,VANRYUSDT,0.005617,0.00606,7.8868,1774093623095,-0.00030691,,1774094400000,0.005616,32444,0.005615,32472,0.005614,21889,0.005613,24273,0.005612,78754,0.005611,48949,0.00561,32190,0.005609,31600,0.005608,11600,0.005603,11600,0.005617,11600,0.005618,217908,0.005619,485151,0.00562,65070,0.005622,11600,0.005623,24228,0.005624,10263,0.005626,11600,0.005627,18371,0.005655,10073,0.006060,8567,0.006059,3861,0.006058,26937,0.006057,19237,0.006056,14987,0.006055,23370,0.006054,20019,0.006053,27063,0.006052,35692,0.006051,23943,0.006061,9977,0.006062,2561,0.006063,17518,0.006064,25894,0.006065,37612,0.006066,69341,0.006067,40016,0.006068,47836,0.006069,24147,0.006070,81347
